MasterIncidentNumber,CalendarYear,Month,DayOfMonth,Call_Type,Problem,Battalion,Jurisdiction,ResponseArea,PriorityDescription,Response Status,Districts,Location 1
15039899,2015,Apr,24,Fire,ELEC - Electrical Fire,B3,AFD,00-1803,3F,Code 3,4,"(30310451, 97705983)"
15057203,2015,Jun,10,Fire,TRASH - Trash Fire,B5,AFD,00-4201,3F,Code 3,2,"(30205829, 97641264)"
15057209,2015,Jun,10,Fire,AUTO - Auto Fire,B5,AFD,00-3502,2F,Code 3,2,"(30215516, 97751260)"
15057252,2015,Jun,10,Fire,ELEC - Electrical Fire,B1,AFD,00-1206,3F,Code 3,10,"(30312159, 97747181)"
15057295,2015,Jun,10,Fire,GRASS - Small Grass Fire,B4,AFD,00-3602,3F,Code 3,5,"(30136851, 97796790)"
15057297,2015,Jun,10,Fire,GRASS - Small Grass Fire,B4,AFD,00-3604,3F,Code 3,5,"(30157208, 97790478)"
15039971,2015,Apr,25,Fire,ELEC - Electrical Fire,B5,AFD,00-2403,3F,Left Blank,2,"(30177085, 97752695)"
15057376,2015,Jun,10,Fire,GRASS - Small Grass Fire,B3,AFD,00-2301,3F,Code 3,4,"(30360506, 97686483)"
15057377,2015,Jun,10,Fire,GRASS - Small Grass Fire,B3,AFD,00-2301,3F,Code 3,1,"(30366820, 97682500)"
15057388,2015,Jun,10,Fire,ELEC - Electrical Fire,B4,AFD,00-2002,3F,Code 3,5,"(30197822, 97825279)"
15057430,2015,Jun,10,Fire,GRASS - Small Grass Fire,B4,AFD,00-3603,3F,Code 3,5,"(30142828, 97801555)"
15057434,2015,Jun,10,Fire,ELEC - Electrical Fire,B2,AFD,00-3101,3F,Code 3,10,"(30357799, 97795654)"
15057444,2015,Jun,10,Fire,ELEC - Electrical Fire,B4,AFD,00-1705,3F,Code 3,5,"(30233064, 97793711)"
15057586,2015,Jun,11,Fire,AUTO - Auto Fire,B3,AFD,00-2301,2F,Code 3,1,"(30370450, 97680198)"
15040085,2015,Apr,25,Fire,AUTO - Auto Fire,B4,AFD,00-1712,2F,Code 3,5,"(30233607, 97798211)"
15040159,2015,Apr,25,Fire,TRASH - Trash Fire,B2,AFD,00-3901,3F,Code 3,6,"(30428417, 97842791)"
15040176,2015,Apr,25,Fire,ELEC - Electrical Fire,B4,AFD,00-1709,3F,Code 3,3,"(30211545, 97767755)"
15040185,2015,Apr,25,Fire,AUTO - Auto Fire,B4,AFD,00-2901,2F,Code 3,8,"(30184478, 97849266)"
15040204,2015,Apr,25,Fire,DUMP - Dumpster Fire,B5,AFD,00-0502,3F,Code 3,1,"(30275752, 97699375)"
15040210,2015,Apr,25,Fire,BBQ - Unsafe Cooking,B3,AFD,00-0803,4F,Code 1,4,"(30353926, 97704869)"
15057655,2015,Jun,11,Fire,TRASH - Trash Fire,B5,AFD,00-0701,3F,Code 3,1,"(30273167, 97714175)"
15057688,2015,Jun,11,Fire,GRASS - Small Grass Fire,B3,AFD,00-2303,3F,Code 3,1,"(30331612, 97683137)"
15057697,2015,Jun,11,Fire,GRASS - Small Grass Fire,B4,AFD,00-2903,3F,Code 3,5,"(30173980, 97827224)"
15040261,2015,Apr,25,Fire,TRASH - Trash Fire,B3,AFD,00-2301,3F,Code 1,1,"(30367803, 97668713)"
15040264,2015,Apr,25,Fire,TRASH - Trash Fire,B2,AFD,00-3901,3F,Code 3,6,"(30428417, 97842791)"
15057799,2015,Jun,11,Fire,AUTO - Auto Fire,B4,AFD,00-2901,2F,Code 3,8,"(30207044, 97835005)"
15040307,2015,Apr,25,Fire,TRASH - Trash Fire,B1,AFD,00-1001,3F,Code 1,10,"(30287156, 97766276)"
15058064,2015,Jun,12,Fire,AUTO - Auto Fire,B3,AFD,00-3005,2F,Code 3,4,"(30367782, 97682394)"
15058095,2015,Jun,12,Fire,ELEC - Electrical Fire,B5,AFD,00-2402,3F,Code 3,2,"(30196226, 97753026)"
15058126,2015,Jun,12,Fire,ELEC - Electrical Fire,B2,AFD,00-4504,3F,Code 3,6,"(30498149, 97775717)"
15058225,2015,Jun,12,Fire,ELEC - Electrical Fire,B3,AFD,00-2608,3F,Code 3,1,"(30301628, 97651099)"
15058233,2015,Jun,13,Fire,TRASH - Trash Fire,B3,AFD,00-1802,3F,Code 3,1,"(30305177, 97679417)"
15040428,2015,Apr,26,Fire,TRASH - Trash Fire,B3,AFD,00-2803,3F,Code 3,7,"(30408427, 97692845)"
15058370,2015,Jun,13,Fire,GRASS - Small Grass Fire,B3,AFD,00-4006,3F,Left Blank,7,"(30431032, 97670341)"
15040525,2015,Apr,26,Fire,ELEC - Electrical Fire,B3,AFD,00-1405,3F,Code 3,9,"(30302637, 97720939)"
15040577,2015,Apr,26,Fire,GRASS - Small Grass Fire,B2,AFD,00-3403,3F,Code 3,6,"(30471767, 97803405)"
15040597,2015,Apr,26,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1804,4F,Code 1,4,"(30325781, 97695006)"
15040636,2015,Apr,26,Fire,ELEC - Electrical Fire,B5,AFD,00-3504,3F,Code 3,2,"(30210193, 97690322)"
15058501,2015,Jun,13,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2301,4F,Code 1,4,"(30359599, 97685152)"
15040771,2015,Apr,27,Fire,TRASH - Trash Fire,B2,AFD,00-3905,3F,Left Blank,6,"(30401289, 97855346)"
15040785,2015,Apr,27,Fire,ELEC - Electrical Fire,B3,AFD,00-1805,3F,Code 3,1,"(30328500, 97689363)"
15040788,2015,Apr,27,Fire,TRASH - Trash Fire,B4,AFD,00-2904,3F,Code 3,5,"(30153914, 97831332)"
15058538,2015,Jun,13,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3002,4F,Code 1,7,"(30402086, 97701934)"
15058547,2015,Jun,13,Fire,AUTO - Auto Fire,B4,AFD,00-1708,2F,Code 3,3,"(30220095, 97758760)"
15058551,2015,Jun,13,Fire,TRASH - Trash Fire,B4,AFD,00-2004,3F,Code 3,5,"(30223046, 97798657)"
15040819,2015,Apr,27,Fire,ELEC - Electrical Fire,B5,AFD,00-1503,3F,Code 3,3,"(30253353, 97697574)"
15058561,2015,Jun,13,Fire,TRASH - Trash Fire,B1,AFD,00-0203,3F,Code 1,1,"(30274301, 97723053)"
15058589,2015,Jun,14,Fire,AUTO - Auto Fire,B3,AFD,00-1401,2F,Code 3,9,"(30306342, 97708141)"
15058688,2015,Jun,14,Fire,ELEC - Electrical Fire,B3,AFD,00-1801,3F,Code 3,1,"(30312115, 97677810)"
15058694,2015,Jun,14,Fire,ELEC - Electrical Fire,B5,AFD,00-2403,3F,Left Blank,2,"(30178760, 97765902)"
15058819,2015,Jun,14,Fire,TRASH - Trash Fire,B5,AFD,00-3502,3F,Code 3,3,"(30221021, 97745120)"
15058959,2015,Jun,15,Fire,AUTO - Auto Fire,B5,AFD,00-0601,2F,Code 3,9,"(30240556, 97737224)"
15040888,2015,Apr,27,Fire,TRASH - Trash Fire,B3,AFD,00-4001,3F,Code 3,7,"(30398950, 97664739)"
15040907,2015,Apr,27,Fire,DUMP - Dumpster Fire,B1,AFD,00-0401,3F,Code 3,9,"(30282622, 97762710)"
15040910,2015,Apr,27,Fire,TRASH - Trash Fire,B5,AFD,00-2204,3F,Code 3,3,"(30231027, 97702193)"
15040938,2015,Apr,27,Fire,ELEC - Electrical Fire,B5,AFD,00-2205,3F,Code 3,3,"(30239547, 97692532)"
15040955,2015,Apr,27,Fire,AUTO - Auto Fire,B5,AFD,00-4209,2F,Code 3,2,"(30174789, 97631007)"
15041078,2015,Apr,27,Fire,TRASH - Trash Fire,B5,AFD,00-0602,3F,Code 3,3,"(30238679, 97753655)"
15041082,2015,Apr,27,Fire,ELEC - Electrical Fire,B3,AFD,00-2606,3F,Code 3,1,"(30288235, 97647295)"
15041102,2015,Apr,27,Fire,BBQ - Unsafe Cooking,B2,AFD,00-2101,4F,Code 1,10,"(30360475, 97748868)"
15041116,2015,Apr,28,Fire,TRASH - Trash Fire,B3,AFD,00-4001,3F,Code 3,1,"(30391066, 97659599)"
15059194,2015,Jun,15,Fire,ELEC - Electrical Fire,B3,AFD,00-3002,3F,Code 3,7,"(30402534, 97708823)"
15059195,2015,Jun,15,Fire,ELEC - Electrical Fire,B4,AFD,00-1706,3F,Code 3,3,"(30238622, 97769744)"
15059213,2015,Jun,15,Fire,AUTO - Auto Fire,B4,AFD,00-3601,2F,Code 3,2,"(30168544, 97785546)"
15059261,2015,Jun,16,Fire,DUMP - Dumpster Fire,B3,AFD,00-1403,3F,Code 3,9,"(30290824, 97721909)"
15041333,2015,Apr,28,Fire,AUTO - Auto Fire,B5,AFD,00-2202,2F,Code 3,3,"(30234103, 97722846)"
15059394,2015,Jun,16,Fire,AUTO - Auto Fire,B3,AFD,00-1804,2F,Code 3,4,"(30322349, 97705650)"
15059639,2015,Jun,17,Fire,ELEC - Electrical Fire,B5,AFD,00-1504,3F,Code 3,1,"(30270194, 97706200)"
15059706,2015,Jun,17,Fire,AUTO - Auto Fire,B5,AFD,00-1501,2F,Code 3,3,"(30256225, 97692969)"
15059718,2015,Jun,17,Fire,TRASH - Trash Fire,B5,AFD,00-0601,3F,Code 3,9,"(30238795, 97753554)"
15059807,2015,Jun,17,Fire,AUTO - Auto Fire,B4,AFD,00-2903,2F,Code 3,5,"(30188145, 97841102)"
15059838,2015,Jun,17,Fire,AUTO - Auto Fire,B3,AFD,00-4103,2F,Code 3,1,"(30329058, 97654713)"
15059847,2015,Jun,17,Fire,AUTO - Auto Fire,B1,AFD,00-0302,2F,Code 3,10,"(30305684, 97757894)"
15059890,2015,Jun,17,Fire,AUTO - Auto Fire,B4,AFD,00-3603,2F,Code 3,5,"(30099739, 97813380)"
15059907,2015,Jun,17,Fire,AUTO - Auto Fire,B5,AFD,00-0701,2F,Left Blank,1,"(30273165, 97723844)"
15059920,2015,Jun,17,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2403,4F,Left Blank,2,"(30192780, 97765310)"
15060089,2015,Jun,18,Fire,ELEC - Electrical Fire,B3,AFD,00-4004,3F,Code 3,1,"(30382995, 97661626)"
15060107,2015,Jun,18,Fire,DUMP - Dumpster Fire,B3,AFD,00-3001,3F,Code 3,4,"(30383112, 97713797)"
15041703,2015,Apr,29,Fire,DUMP - Dumpster Fire,B4,AFD,00-1101,3F,Code 3,5,"(30260873, 97758521)"
15041705,2015,Apr,29,Fire,DUMP - Dumpster Fire,B4,AFD,00-1101,3F,Code 3,5,"(30259013, 97759040)"
15041762,2015,Apr,29,Fire,TRASH - Trash Fire,B5,AFD,00-2401,3F,Code 3,2,"(30187940, 97743663)"
15041815,2015,Apr,30,Fire,TRASH - Trash Fire,B4,AFD,00-1706,3F,Code 3,3,"(30226663, 97769302)"
15041860,2015,Apr,30,Fire,DUMP - Dumpster Fire,B5,AFD,00-4204,3F,Code 3,2,"(30203811, 97641001)"
15041985,2015,Apr,30,Fire,ELEC - Electrical Fire,B3,AFD,00-2601,3F,Code 3,1,"(30304621, 97639962)"
15060136,2015,Jun,18,Fire,ELEC - Electrical Fire,B5,AFD,00-0601,3F,Code 3,9,"(30237428, 97743037)"
15060141,2015,Jun,18,Fire,AUTO - Auto Fire,B2,AFD,00-2104,2F,Code 3,10,"(30374925, 97739799)"
15060150,2015,Jun,18,Fire,GRASS - Small Grass Fire,B5,AFD,00-2403,3F,Code 3,2,"(30196411, 97765157)"
15060184,2015,Jun,18,Fire,ELEC - Electrical Fire,B2,AFD,00-1905,3F,Code 1,10,"(30317488, 97768118)"
15060220,2015,Jun,18,Fire,ELEC - Electrical Fire,B4,AFD,00-1101,3F,Code 3,5,"(30254105, 97764339)"
15042058,2015,Apr,30,Fire,TRASH - Trash Fire,B4,AFD,00-1709,3F,Code 3,3,"(30209999, 97768989)"
15042088,2015,Apr,30,Fire,AUTO - Auto Fire,B5,AFD,00-0601,2F,Code 3,9,"(30248899, 97735927)"
15042196,2015,May,1,Fire,AUTO - Auto Fire,B5,AFD,00-1502,2F,Code 3,3,"(30234256, 97684815)"
15042231,2015,May,1,Fire,GRASS - Small Grass Fire,B5,AFD,00-3504,3F,Code 3,2,"(30199596, 97707378)"
15042374,2015,May,1,Fire,DUMP - Dumpster Fire,B2,AFD,00-1603,3F,Code 3,4,"(30322548, 97707413)"
15042390,2015,May,1,Fire,TRASH - Trash Fire,B4,AFD,00-1712,3F,Code 3,5,"(30231955, 97800541)"
15060727,2015,Jun,20,Fire,ELEC - Electrical Fire,B2,AFD,00-2103,3F,Code 3,10,"(30388709, 97747263)"
15060760,2015,Jun,20,Fire,TRASH - Trash Fire,B2,AFD,00-3908,3F,Code 3,10,"(30392217, 97839125)"
15042472,2015,May,1,Fire,ELEC - Electrical Fire,B4,AFD,00-1706,3F,Code 3,3,"(30239443, 97769370)"
15042475,2015,May,1,Fire,DUMP - Dumpster Fire,B1,AFD,00-0101,3F,Code 3,9,"(30267700, 97737918)"
15060791,2015,Jun,20,Fire,DUMP - Dumpster Fire,B5,AFD,00-0502,3F,Code 3,3,"(30270192, 97696436)"
15060828,2015,Jun,20,Fire,AUTO - Auto Fire,B5,AFD,00-4203,2F,Code 3,,"(30199900, 97634108)"
15060851,2015,Jun,20,Fire,BBQ - Unsafe Cooking,B4,AFD,00-1101,4F,Code 1,5,"(30248644, 97775008)"
15060877,2015,Jun,20,Fire,TRASH - Trash Fire,B3,AFD,00-0802,3F,Code 1,4,"(30364545, 97702083)"
15060900,2015,Jun,20,Fire,ELEC - Electrical Fire,B5,AFD,00-3502,3F,Code 3,3,"(30228143, 97732725)"
15060904,2015,Jun,20,Fire,ELEC - Electrical Fire,B3,AFD,00-2806,3F,Code 3,7,"(30427081, 97709437)"
15042591,2015,May,2,Fire,TRASH - Trash Fire,B5,AFD,00-4207,3F,Code 3,2,"(30202624, 97666966)"
15060992,2015,Jun,21,Fire,BBQ - Unsafe Cooking,B3,AFD,00-4001,4F,Code 1,1,"(30390033, 97646857)"
15042646,2015,May,2,Fire,TRASH - Trash Fire,B4,AFD,00-2703,3F,Code 3,8,"(30254344, 97829527)"
15042672,2015,May,2,Fire,AUTO - Auto Fire,B4,AFD,00-3607,2F,Code 3,2,"(30187772, 97772878)"
15061178,2015,Jun,21,Fire,BBQ - Unsafe Cooking,B4,AFD,00-1101,4F,Code 1,5,"(30261507, 97759979)"
15061183,2015,Jun,21,Fire,BBQ - Unsafe Cooking,B5,AFD,00-3502,4F,Code 1,3,"(30224767, 97746064)"
15061217,2015,Jun,21,Fire,BBQ - Unsafe Cooking,B3,AFD,00-0801,4F,Code 1,4,"(30375791, 97711007)"
15042693,2015,May,2,Fire,AUTO - Auto Fire,B3,AFD,00-1804,2F,Code 3,4,"(30336129, 97701854)"
15042717,2015,May,2,Fire,GRASS - Small Grass Fire,B4,AFD,00-2904,3F,Code 3,5,"(30173724, 97823807)"
15061333,2015,Jun,22,Fire,AUTO - Auto Fire,B4,AFD,00-3602,2F,Code 3,5,"(30132584, 97779196)"
15061346,2015,Jun,22,Fire,AUTO - Auto Fire,B2,AFD,00-4401,2F,Code 3,6,"(30432888, 97774138)"
15042821,2015,May,2,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1803,4F,Code 1,1,"(30318502, 97702209)"
15042834,2015,May,2,Fire,ELEC - Electrical Fire,B5,AFD,00-2402,3F,Code 3,2,"(30197569, 97748638)"
15042954,2015,May,3,Fire,TRASH - Trash Fire,B2,AFD,00-1903,3F,Code 3,10,"(30339843, 97759663)"
15061433,2015,Jun,22,Fire,AUTO - Auto Fire,B2,AFD,00-3103,2F,Code 3,10,"(30357372, 97784953)"
15043020,2015,May,3,Fire,BBQ - Unsafe Cooking,B1,AFD,00-0101,4F,Code 1,9,"(30266773, 97738214)"
15061547,2015,Jun,22,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2801,4F,Code 3,7,"(30429688, 97696064)"
15043033,2015,May,3,Fire,GRASS - Small Grass Fire,B3,AFD,00-4001,3F,Code 3,7,"(30401130, 97642683)"
15043054,2015,May,3,Fire,AUTO - Auto Fire,B5,AFD,00-0701,2F,Code 3,1,"(30262577, 97722112)"
15043131,2015,May,3,Fire,ELEC - Electrical Fire,B3,AFD,00-1801,3F,Code 3,1,"(30314977, 97667102)"
15043138,2015,May,3,Fire,GRASS - Small Grass Fire,B5,AFD,00-0504,3F,Code 3,1,"(30298564, 97662103)"
15043139,2015,May,3,Fire,GRASS - Small Grass Fire,B3,AFD,00-2606,3F,Code 3,1,"(30302536, 97659944)"
15043140,2015,May,3,Fire,BBQ - Unsafe Cooking,B3,AFD,00-4103,4F,Code 1,1,"(30329110, 97641973)"
15043141,2015,May,3,Fire,GRASS - Small Grass Fire,B3,AFD,00-2601,3F,Code 3,1,"(30292972, 97631610)"
15043148,2015,May,3,Fire,GRASS - Small Grass Fire,B3,AFD,00-2608,3F,Code 3,1,"(30302649, 97660968)"
15043161,2015,May,3,Fire,TRASH - Trash Fire,B5,AFD,00-2206,3F,Code 3,3,"(30218817, 97703353)"
15043184,2015,May,3,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2202,4F,Code 3,9,"(30232864, 97738239)"
15043185,2015,May,3,Fire,TRASH - Trash Fire,B2,AFD,00-4504,3F,Code 3,6,"(30495374, 97798208)"
15043205,2015,May,4,Fire,AUTO - Auto Fire,B3,AFD,00-4005,2F,Left Blank,7,"(30440993, 97663870)"
15043236,2015,May,4,Fire,AUTO - Auto Fire,B4,AFD,00-3703,2F,Code 3,8,"(30233335, 97874689)"
15043242,2015,May,4,Fire,AUTO - Auto Fire,B2,AFD,00-3404,2F,Code 3,6,"(30480816, 97803218)"
15061667,2015,Jun,23,Fire,ELEC - Electrical Fire,B3,AFD,00-0803,3F,Code 3,4,"(30354575, 97703998)"
15061728,2015,Jun,23,Fire,ELEC - Electrical Fire,B3,AFD,00-2807,3F,Code 3,6,"(30437868, 97739582)"
15061840,2015,Jun,23,Fire,ELEC - Electrical Fire,B3,AFD,00-2306,3F,Code 3,4,"(30359002, 97694629)"
15061849,2015,Jun,23,Fire,AUTO - Auto Fire,B2,AFD,00-3304,2F,Code 3,10,"(30394077, 97747511)"
15061858,2015,Jun,23,Fire,AUTO - Auto Fire,B1,AFD,00-0201,2F,Code 3,9,"(30283551, 97748319)"
15061889,2015,Jun,23,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,9,"(30266132, 97739677)"
15061921,2015,Jun,23,Fire,AUTO - Auto Fire,B5,AFD,00-1501,2F,Code 3,3,"(30246561, 97691495)"
15061959,2015,Jun,24,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,9,"(30267683, 97741454)"
15061993,2015,Jun,24,Fire,AUTO - Auto Fire,B2,AFD,00-4403,2F,Code 3,6,"(30435216, 97767086)"
15062078,2015,Jun,24,Fire,ELEC - Electrical Fire,B3,AFD,00-2608,3F,Code 3,1,"(30308788, 97653460)"
15062188,2015,Jun,24,Fire,AUTO - Auto Fire,B3,AFD,00-4001,2F,Code 3,1,"(30387751, 97648059)"
15062438,2015,Jun,25,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,9,"(30270872, 97745593)"
15062486,2015,Jun,25,Fire,DUMP - Dumpster Fire,B1,AFD,00-0101,3F,Code 3,9,"(30257284, 97738233)"
15062494,2015,Jun,25,Fire,TRASH - Trash Fire,B5,AFD,00-1502,3F,Other,3,"(30232974, 97680701)"
15062507,2015,Jun,25,Fire,AUTO - Auto Fire,B3,AFD,00-2807,2F,Code 3,6,"(30443005, 97741730)"
15062549,2015,Jun,25,Fire,TRASH - Trash Fire,B4,AFD,00-1705,3F,Code 3,5,"(30230361, 97788054)"
15062565,2015,Jun,25,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2402,4F,Code 1,2,"(30205807, 97738280)"
15062600,2015,Jun,25,Fire,ELEC - Electrical Fire,B3,AFD,00-3002,3F,Code 3,7,"(30398335, 97704410)"
15062621,2015,Jun,25,Fire,TRASH - Trash Fire,B4,AFD,00-1101,3F,Code 3,5,"(30254239, 97766982)"
15062703,2015,Jun,26,Fire,AUTO - Auto Fire,B4,AFD,00-2001,2F,Code 1,5,"(30207389, 97812760)"
15062711,2015,Jun,26,Fire,TRASH - Trash Fire,B4,AFD,00-3606,3F,Code 3,2,"(30187939, 97786812)"
15062733,2015,Jun,26,Fire,ELEC - Electrical Fire,B5,AFD,00-1502,3F,Code 3,3,"(30240517, 97681816)"
15062759,2015,Jun,26,Fire,TRASH - Trash Fire,B2,AFD,00-3809,3F,Code 3,6,"(30451756, 97780752)"
15062839,2015,Jun,26,Fire,GRASS - Small Grass Fire,B4,AFD,00-4305,3F,Code 3,8,"(30185664, 97870674)"
15062888,2015,Jun,26,Fire,BBQ - Unsafe Cooking,B2,AFD,00-2502,4F,Code 1,6,"(30410969, 97744931)"
15062940,2015,Jun,26,Fire,TRASH - Trash Fire,B3,AFD,00-1404,3F,Code 3,9,"(30301303, 97714594)"
15062942,2015,Jun,26,Fire,ELEC - Electrical Fire,B3,AFD,00-0803,3F,Code 1,4,"(30361164, 97716697)"
15062956,2015,Jun,26,Fire,ELEC - Electrical Fire,B4,AFD,00-3601,3F,Code 3,5,"(30170727, 97797517)"
15062988,2015,Jun,26,Fire,AUTO - Auto Fire,B3,AFD,00-0801,2F,Code 3,4,"(30367144, 97710513)"
15063031,2015,Jun,27,Fire,ELEC - Electrical Fire,B5,AFD,00-0701,3F,Code 3,3,"(30262417, 97715307)"
15063069,2015,Jun,27,Fire,ELEC - Electrical Fire,B5,AFD,00-3501,3F,Code 3,2,"(30213499, 97750272)"
15043304,2015,May,4,Fire,AUTO - Auto Fire,B1,AFD,00-0202,2F,Code 3,1,"(30272334, 97735040)"
15063126,2015,Jun,27,Fire,TRASH - Trash Fire,B3,AFD,00-4004,3F,Code 3,1,"(30378739, 97660073)"
15063137,2015,Jun,27,Fire,TRASH - Trash Fire,B4,AFD,00-2904,3F,Code 3,5,"(30173046, 97838389)"
15063152,2015,Jun,27,Fire,GRASS - Small Grass Fire,B4,AFD,00-2901,3F,Code 3,8,"(30207668, 97860461)"
15063169,2015,Jun,27,Fire,ELEC - Electrical Fire,B5,AFD,00-0701,3F,Code 3,3,"(30262417, 97715307)"
15063218,2015,Jun,27,Fire,ELEC - Electrical Fire,B5,AFD,00-2204,3F,Code 3,3,"(30238387, 97697045)"
15063253,2015,Jun,27,Fire,BBQ - Unsafe Cooking,B3,AFD,00-0804,4F,Code 1,7,"(30355163, 97715415)"
15063266,2015,Jun,27,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2304,4F,Code 1,4,"(30349354, 97688727)"
15063307,2015,Jun,27,Fire,ELEC - Electrical Fire,B3,AFD,00-2806,3F,Code 3,7,"(30422754, 97728396)"
15063375,2015,Jun,27,Fire,AUTO - Auto Fire,B3,AFD,00-3002,2F,Code 3,7,"(30389133, 97682996)"
15063387,2015,Jun,27,Fire,GRASS - Small Grass Fire,B4,AFD,00-1707,3F,Code 3,3,"(30223491, 97747691)"
15063428,2015,Jun,28,Fire,AUTO - Auto Fire,B4,AFD,00-3201,2F,Code 3,8,"(30259244, 97803418)"
15043451,2015,May,4,Fire,ELEC - Electrical Fire,B1,AFD,00-0401,3F,Code 3,9,"(30267338, 97755151)"
15043488,2015,May,4,Fire,TRASH - Trash Fire,B5,AFD,00-1503,3F,Code 3,3,"(30250997, 97701734)"
15063475,2015,Jun,28,Fire,TRASH - Trash Fire,B5,AFD,00-0604,3F,Code 3,9,"(30251622, 97756617)"
15063484,2015,Jun,28,Fire,TRASH - Trash Fire,B3,AFD,00-2305,3F,Code 1,4,"(30347753, 97703071)"
15063568,2015,Jun,28,Fire,TRASH - Trash Fire,B2,AFD,00-3103,3F,Code 3,10,"(30365940, 97787500)"
15043543,2015,May,4,Fire,ELEC - Electrical Fire,B2,AFD,00-3102,3F,Code 3,10,"(30375537, 97786407)"
15063598,2015,Jun,28,Fire,AUTO - Auto Fire,B5,AFD,00-2402,2F,Code 3,2,"(30204929, 97736454)"
15043616,2015,May,5,Fire,ELEC - Electrical Fire,B3,AFD,00-3005,3F,Code 3,4,"(30370851, 97691617)"
15043659,2015,May,5,Fire,TRASH - Trash Fire,B3,AFD,00-1804,3F,Code 1,4,"(30333944, 97693114)"
15063650,2015,Jun,28,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3004,4F,Code 1,1,"(30394254, 97671294)"
15063656,2015,Jun,28,Fire,DUMP - Dumpster Fire,B1,AFD,00-0101,3F,Code 3,3,"(30260931, 97735528)"
15063716,2015,Jun,28,Fire,BBQ - Unsafe Cooking,B5,AFD,00-0601,4F,Code 3,9,"(30253082, 97748364)"
15063745,2015,Jun,29,Fire,TRASH - Trash Fire,B4,AFD,00-3604,3F,Code 3,5,"(30163105, 97817093)"
15043858,2015,May,5,Fire,ELEC - Electrical Fire,B5,AFD,00-0701,3F,Code 3,3,"(30253986, 97730633)"
15063814,2015,Jun,29,Fire,DUMP - Dumpster Fire,B4,AFD,00-1705,3F,Code 3,3,"(30232069, 97776277)"
15043898,2015,May,5,Fire,TRASH - Trash Fire,B5,AFD,00-4210,3F,Left Blank,2,"(30165919, 97625171)"
15043899,2015,May,5,Fire,ELEC - Electrical Fire,B3,AFD,00-4101,3F,Code 3,1,"(30358572, 97620325)"
15063868,2015,Jun,29,Fire,TRASH - Trash Fire,B3,AFD,00-3001,3F,Code 3,4,"(30373686, 97693686)"
15063870,2015,Jun,29,Fire,TRASH - Trash Fire,B5,AFD,00-2403,3F,Left Blank,2,"(30183974, 97761092)"
15044087,2015,May,6,Fire,AUTO - Auto Fire,B3,AFD,00-2803,2F,Code 3,7,"(30416981, 97704934)"
15044102,2015,May,6,Fire,AUTO - Auto Fire,B2,AFD,00-2103,2F,Code 3,10,"(30371533, 97757225)"
15063890,2015,Jun,29,Fire,ELEC - Electrical Fire,B3,AFD,00-1805,3F,Code 3,4,"(30326352, 97689557)"
15063900,2015,Jun,29,Fire,ELEC - Electrical Fire,B3,AFD,00-2806,3F,Code 3,7,"(30419915, 97723083)"
15063917,2015,Jun,29,Fire,ELEC - Electrical Fire,B5,AFD,00-2205,3F,Code 3,3,"(30241752, 97691604)"
15063960,2015,Jun,29,Fire,ELEC - Electrical Fire,B3,AFD,00-0805,3F,Code 3,7,"(30361433, 97736084)"
15064041,2015,Jun,29,Fire,ELEC - Electrical Fire,B5,AFD,00-0701,3F,Code 3,1,"(30268365, 97722304)"
15064127,2015,Jun,30,Fire,ELEC - Electrical Fire,B1,AFD,00-1201,3F,Code 3,7,"(30320991, 97747121)"
15064136,2015,Jun,30,Fire,AUTO - Auto Fire,B4,AFD,00-2703,2F,Code 3,8,"(30237743, 97823603)"
15044229,2015,May,6,Fire,ELEC - Electrical Fire,B4,AFD,00-2005,3F,Code 3,2,"(30200373, 97789918)"
15044270,2015,May,6,Fire,ELEC - Electrical Fire,B4,AFD,00-2902,3F,Code 3,8,"(30203162, 97836628)"
15064317,2015,Jun,30,Fire,ELEC - Electrical Fire,B5,AFD,00-0702,3F,Code 3,3,"(30253883, 97715320)"
15064321,2015,Jun,30,Fire,ELEC - Electrical Fire,B1,AFD,00-0102,3F,Code 3,9,"(30268603, 97741110)"
15064359,2015,Jun,30,Fire,BBQ - Unsafe Cooking,B3,AFD,00-4001,4F,Code 1,7,"(30400029, 97652624)"
15044418,2015,May,7,Fire,AUTO - Auto Fire,B4,AFD,00-2702,2F,Code 1,8,"(30236450, 97834278)"
15044477,2015,May,7,Fire,ELEC - Electrical Fire,B3,AFD,00-2801,3F,Code 1,7,"(30439531, 97698093)"
15044547,2015,May,7,Fire,BBQ - Unsafe Cooking,B4,AFD,00-1101,4F,Code 1,5,"(30256556, 97783327)"
