MasterIncidentNumber,CalendarYear,Month,DayOfMonth,Call_Type,Problem,Battalion,Jurisdiction,ResponseArea,PriorityDescription,Response Status,Districts,Location 1
17046126,2017,May,9,Fire,ELEC - Electrical Fire,B4,AFD,00-2005,3F,Code 3,2,"(30200980, 97800239)"
17046139,2017,May,9,Fire,ELEC - Electrical Fire,B3,AFD,00-1403,3F,Code 3,9,"(30284336, 97718815)"
17026722,2017,Mar,17,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2402,4F,Code 1,2,"(30199725, 97734776)"
17046325,2017,May,10,Fire,ELEC - Electrical Fire,B4,AFD,00-2402,3F,Code 3,2,"(30198536, 97755244)"
17026931,2017,Mar,18,Fire,ELEC - Electrical Fire,B1,AFD,00-0102,3F,Code 3,9,"(30267237, 97740430)"
17026956,2017,Mar,18,Fire,TRASH - Trash Fire,B7,AFD,00-2601,3F,Code 3,1,"(30302493, 97641882)"
17026999,2017,Mar,18,Fire,ELEC - Electrical Fire,B8,AFD,00-2705,3F,Code 3,8,"(30208859, 97865609)"
17027022,2017,Mar,18,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2205,4F,Code 1,3,"(30228001, 97701493)"
17027121,2017,Mar,19,Fire,TRASH - Trash Fire,B4,AFD,00-0603,3F,Code 3,9,"(30249384, 97755167)"
17027210,2017,Mar,19,Fire,GRASS - Small Grass Fire,B5,AFD,00-0502,3F,Code 3,1,"(30275752, 97699375)"
17046604,2017,May,11,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,9,"(30267119, 97743171)"
17046606,2017,May,11,Fire,TRASH - Trash Fire,B8,AFD,00-2705,3F,Code 3,8,"(30206497, 97864946)"
17046611,2017,May,11,Fire,TRASH - Trash Fire,B3,AFD,00-1601,3F,Code 3,7,"(30336960, 97725202)"
17046646,2017,May,11,Fire,AUTO - Auto Fire,B8,AFD,00-2902,2F,Code 3,5,"(30199102, 97833334)"
17046658,2017,May,11,Fire,DUMP - Dumpster Fire,B1,AFD,00-0701,3F,Code 3,3,"(30259938, 97727995)"
17027240,2017,Mar,19,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1406,4F,Code 1,9,"(30305548, 97717289)"
17027261,2017,Mar,19,Fire,TRASH - Trash Fire,B4,AFD,00-2002,3F,Code 1,5,"(30200064, 97803654)"
17046760,2017,May,11,Fire,TRASH - Trash Fire,B7,AFD,00-2605,3F,Code 3,1,"(30271702, 97632654)"
17027300,2017,Mar,19,Fire,TRASH - Trash Fire,B8,AFD,00-4608,3F,Left Blank,5,"(30153128, 97829264)"
17046790,2017,May,11,Fire,TRASH - Trash Fire,B4,AFD,00-2403,3F,Code 3,2,"(30184371, 97766166)"
17027315,2017,Mar,19,Fire,TRASH - Trash Fire,B2,AFD,00-3809,3F,Code 3,6,"(30447893, 97775540)"
17027320,2017,Mar,19,Fire,BBQ - Unsafe Cooking,B8,AFD,00-2903,4F,Code 3,5,"(30173724, 97823807)"
17027322,2017,Mar,19,Fire,TRASH - Trash Fire,B3,AFD,00-2806,3F,Code 3,7,"(30429301, 97709437)"
17027327,2017,Mar,19,Fire,GRASS - Small Grass Fire,B2,AFD,00-3103,3F,Code 3,10,"(30371397, 97785799)"
17027348,2017,Mar,19,Fire,ELEC - Electrical Fire,B8,AFD,00-2702,3F,Code 3,8,"(30233932, 97850285)"
17027360,2017,Mar,19,Fire,ELEC - Electrical Fire,B7,AFD,00-4001,3F,Code 3,7,"(30397690, 97649496)"
17027394,2017,Mar,20,Fire,ELEC - Electrical Fire,B5,AFD,00-4205,3F,Code 3,2,"(30202317, 97667265)"
17027417,2017,Mar,20,Fire,ELEC - Electrical Fire,B4,AFD,00-2004,3F,Code 3,5,"(30210844, 97804275)"
17027438,2017,Mar,20,Fire,GRASS - Small Grass Fire,B7,AFD,00-2601,3F,Code 3,1,"(30302769, 97642750)"
17046881,2017,May,12,Fire,AUTO - Auto Fire,B4,AFD,00-2402,2F,Code 3,2,"(30209552, 97755061)"
17046905,2017,May,12,Fire,AUTO - Auto Fire,B5,AFD,00-0503,2F,Code 3,1,"(30293602, 97677760)"
17027511,2017,Mar,20,Fire,TRASH - Trash Fire,B1,AFD,00-0202,3F,Code 3,9,"(30279997, 97742201)"
17027523,2017,Mar,20,Fire,TRASH - Trash Fire,B7,AFD,00-2608,3F,Code 3,,"(30307904, 97643224)"
17046956,2017,May,12,Fire,TRASH - Trash Fire,B1,AFD,00-0202,3F,Code 3,9,"(30274840, 97744136)"
17027547,2017,Mar,20,Fire,TRASH - Trash Fire,B2,AFD,00-3402,3F,Code 3,6,"(30463776, 97802521)"
17027552,2017,Mar,20,Fire,GRASS - Small Grass Fire,B4,AFD,00-1712,3F,Code 3,5,"(30231867, 97800538)"
17027586,2017,Mar,20,Fire,GRASS - Small Grass Fire,B7,AFD,00-4101,3F,Code 3,1,"(30352304, 97616622)"
17047044,2017,May,12,Fire,GRASS - Small Grass Fire,B7,AFD,00-0901,3F,Code 3,9,"(30313402, 97737614)"
17047077,2017,May,12,Fire,TRASH - Trash Fire,B1,AFD,00-0303,3F,Code 3,9,"(30291721, 97734220)"
17047080,2017,May,12,Fire,TRASH - Trash Fire,B4,AFD,00-1101,3F,Code 3,5,"(30261507, 97759979)"
17027590,2017,Mar,20,Fire,TRASH - Trash Fire,B8,AFD,00-3604,3F,Code 3,5,"(30165256, 97787746)"
17047092,2017,May,12,Fire,ELEC - Electrical Fire,B3,AFD,00-3002,3F,Code 3,7,"(30395489, 97708351)"
17027625,2017,Mar,20,Fire,GRASS - Small Grass Fire,B3,AFD,00-0803,3F,Code 3,4,"(30363353, 97716946)"
17047137,2017,May,12,Fire,ELEC - Electrical Fire,B8,AFD,00-4602,3F,Code 3,,"(30161551, 97864752)"
17027645,2017,Mar,20,Fire,ELEC - Electrical Fire,B3,AFD,00-2101,3F,Code 3,10,"(30360475, 97748868)"
17027730,2017,Mar,21,Fire,ELEC - Electrical Fire,B1,AFD,00-0202,3F,Code 3,-,"(0, 0)"
17027822,2017,Mar,21,Fire,GRASS - Small Grass Fire,B3,AFD,00-0807,3F,Left Blank,7,"(30393224, 97732709)"
17047174,2017,May,12,Fire,AUTO - Auto Fire,B1,AFD,00-0101,2F,Code 3,9,"(30266918, 97735027)"
17047210,2017,May,13,Fire,GRASS - Small Grass Fire,B4,AFD,00-2206,3F,Code 3,3,"(30218914, 97691250)"
17047212,2017,May,13,Fire,TRASH - Trash Fire,B4,AFD,00-2403,3F,Code 1,2,"(30177345, 97753507)"
17047257,2017,May,13,Fire,TRASH - Trash Fire,B4,AFD,00-0603,3F,Code 1,9,"(30241760, 97757738)"
17047289,2017,May,13,Fire,TRASH - Trash Fire,B2,AFD,00-3303,3F,Code 3,10,"(30404742, 97759307)"
17047292,2017,May,13,Fire,TRASH - Trash Fire,B1,AFD,00-0202,3F,Code 3,9,"(30280632, 97741991)"
17047322,2017,May,13,Fire,GRASS - Small Grass Fire,B7,AFD,00-2303,3F,Code 3,4,"(30332807, 97686760)"
17027915,2017,Mar,21,Fire,GRASS - Small Grass Fire,B8,AFD,00-3606,3F,Code 3,2,"(30197108, 97787848)"
17027946,2017,Mar,21,Fire,ELEC - Electrical Fire,B3,AFD,00-3005,3F,Code 3,1,"(30376331, 97676992)"
17047420,2017,May,13,Fire,GRASS - Small Grass Fire,B3,AFD,00-2805,3F,Code 3,7,"(30405237, 97722113)"
17028035,2017,Mar,21,Fire,ELEC - Electrical Fire,B7,AFD,00-2301,3F,Code 3,4,"(30358895, 97681688)"
17028058,2017,Mar,22,Fire,GRASS - Small Grass Fire,B8,AFD,00-3604,3F,Code 3,5,"(30167162, 97791132)"
17028067,2017,Mar,22,Fire,DUMP - Dumpster Fire,B1,AFD,00-0202,3F,Code 3,9,"(30279997, 97742201)"
17028069,2017,Mar,22,Fire,TRASH - Trash Fire,B1,AFD,00-0203,3F,Code 3,1,"(30277099, 97712535)"
17028076,2017,Mar,22,Fire,TRASH - Trash Fire,B3,AFD,00-0805,3F,Code 3,7,"(30372892, 97726484)"
17047529,2017,May,13,Fire,TRASH - Trash Fire,B5,AFD,00-0502,3F,Code 3,3,"(30270192, 97696436)"
17028172,2017,Mar,22,Fire,ELEC - Electrical Fire,B4,AFD,00-3504,3F,Code 3,2,"(30216994, 97689865)"
17047571,2017,May,14,Fire,AUTO - Auto Fire,B3,AFD,00-0803,2F,Code 3,4,"(30350810, 97709153)"
17047673,2017,May,14,Fire,AUTO - Auto Fire,B4,AFD,00-3501,2F,Code 3,2,"(30214179, 97733640)"
17028247,2017,Mar,22,Fire,GRASS - Small Grass Fire,B3,AFD,00-3002,3F,Code 3,4,"(30392342, 97708282)"
17028261,2017,Mar,22,Fire,GRASS - Small Grass Fire,B4,AFD,00-2001,3F,Code 3,5,"(30206504, 97813743)"
17047705,2017,May,14,Fire,ELEC - Electrical Fire,B4,AFD,00-2402,3F,Code 3,2,"(30195153, 97739493)"
17028268,2017,Mar,22,Fire,TRASH - Trash Fire,B7,AFD,00-4005,3F,Left Blank,7,"(30440731, 97667765)"
17028288,2017,Mar,22,Fire,TRASH - Trash Fire,B3,AFD,00-2806,3F,Code 3,7,"(30420590, 97704594)"
17047746,2017,May,14,Fire,TRASH - Trash Fire,B3,AFD,00-1005,3F,Left Blank,10,"(30307982, 97784188)"
17028383,2017,Mar,22,Fire,TRASH - Trash Fire,B5,AFD,00-1504,3F,Code 3,1,"(30274605, 97708328)"
17047772,2017,May,14,Fire,DUMP - Dumpster Fire,B7,AFD,00-2305,3F,Code 3,4,"(30349944, 97703548)"
17028442,2017,Mar,23,Fire,DUMP - Dumpster Fire,B3,AFD,00-2101,3F,Code 3,10,"(30355054, 97752137)"
17047809,2017,May,14,Fire,TRASH - Trash Fire,B4,AFD,00-1101,3F,Code 3,5,"(30256685, 97783242)"
17047813,2017,May,14,Fire,TRASH - Trash Fire,B4,AFD,00-2403,3F,Code 3,2,"(30188225, 97764379)"
17047823,2017,May,14,Fire,TRASH - Trash Fire,B3,AFD,00-1401,3F,Code 3,9,"(30298094, 97707145)"
17047826,2017,May,14,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2403,4F,Code 1,2,"(30188225, 97764379)"
17047845,2017,May,14,Fire,AUTO - Auto Fire,B7,AFD,00-2305,2F,Code 3,4,"(30341120, 97701985)"
17047859,2017,May,15,Fire,TRASH - Trash Fire,B3,AFD,00-1404,3F,Code 3,9,"(30300578, 97713370)"
17028488,2017,Mar,23,Fire,DUMP - Dumpster Fire,B3,AFD,00-1202,3F,Code 3,7,"(30325260, 97743112)"
17028499,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-17SV,3F,Code 3,,"(30232710, 97810143)"
17028507,2017,Mar,23,Fire,TRASH - Trash Fire,B3,AFD,00-3002,3F,Code 3,4,"(30391980, 97712792)"
17028523,2017,Mar,23,Fire,AUTO - Auto Fire,B8,AFD,00-3602,2F,Left Blank,5,"(30132983, 97788395)"
17028525,2017,Mar,23,Fire,GRASS - Small Grass Fire,B8,AFD,00-27SV,3F,Code 3,,"(30230296, 97819920)"
17028537,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-1804,3F,Code 3,4,"(30324132, 97693578)"
17028541,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-1704,3F,Code 3,8,"(30239352, 97816784)"
17028542,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-1402,3F,Code 3,1,"(30286413, 97705478)"
17047996,2017,May,15,Fire,DUMP - Dumpster Fire,B3,AFD,00-0804,3F,Code 3,7,"(30358088, 97716221)"
17028555,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-4001,3F,Code 3,7,"(30420821, 97663637)"
17028559,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-0901,3F,Code 3,9,"(30303050, 97731965)"
17028562,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-0806,3F,Left Blank,7,"(30384957, 97722093)"
17028564,2017,Mar,23,Fire,GRASS - Small Grass Fire,B8,AFD,00-3601,3F,Code 3,5,"(30172442, 97799502)"
17028565,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-0807,3F,Code 3,7,"(30399630, 97745570)"
17048029,2017,May,15,Fire,GRASS - Small Grass Fire,B7,AFD,00-4001,3F,Code 3,7,"(30406439, 97674409)"
17048033,2017,May,15,Fire,AUTO - Auto Fire,B3,AFD,00-1202,2F,Code 3,7,"(30332574, 97755377)"
17028575,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-2202,3F,Code 3,3,"(30241939, 97728305)"
17028577,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-1603,3F,Code 3,4,"(30325255, 97715976)"
17028580,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-2501,2M,Code 3,10,"(30417333, 97747188)"
17028585,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-2005,3F,Code 3,2,"(30201798, 97784894)"
17028590,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-2808,3F,Left Blank,7,"(30444440, 97696181)"
17028592,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-2503,3F,Code 3,10,"(30394168, 97748314)"
17028593,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-2801,3F,Code 3,7,"(30422895, 97686894)"
17028595,2017,Mar,23,Fire,DUMP - Dumpster Fire,B8,AFD,00-3703,3F,Code 3,8,"(30235496, 97876970)"
17028599,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-0807,3F,Code 3,7,"(30390734, 97740343)"
17028601,2017,Mar,23,Fire,DUMP - Dumpster Fire,B2,AFD,00-3402,3F,Code 3,6,"(30461139, 97794585)"
17028603,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-0807,3F,Left Blank,7,"(30390762, 97739741)"
17028604,2017,Mar,23,Fire,GRASS - Small Grass Fire,B8,AFD,00-27SV,3F,Code 3,,"(30227740, 97821525)"
17028607,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-1804,3F,Code 3,14,"(30322967, 97694179)"
17028618,2017,Mar,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-0201,3F,Code 3,1,"(30278976, 97732193)"
17028621,2017,Mar,23,Fire,GRASS - Small Grass Fire,B5,AFD,00-4207,3F,Code 3,2,"(30211924, 97666956)"
17028623,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-0601,3F,Code 3,9,"(30239682, 97752917)"
17028627,2017,Mar,23,Fire,GRASS - Small Grass Fire,B5,AFD,00-1504,3F,Code 3,13,"(30273556, 97697907)"
17028638,2017,Mar,23,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,1,"(30279054, 97732027)"
17028643,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-3004,3F,Code 3,1,"(30377778, 97675072)"
17028648,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-1701,3F,Code 3,3,"(30223769, 97764161)"
17028655,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-4403,3F,Code 3,6,"(30436896, 97767618)"
17028661,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-4001,3F,Code 3,7,"(30411519, 97650447)"
17028662,2017,Mar,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-0702,3F,Code 3,3,"(30256283, 97717077)"
17028664,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-2303,3F,Code 3,1,"(30335216, 97669016)"
17028665,2017,Mar,23,Fire,TRASH - Trash Fire,B5,AFD,00-1504,3F,Code 3,1,"(30276195, 97699756)"
17028666,2017,Mar,23,Fire,GRASS - Small Grass Fire,B8,AFD,00-3607,3F,Code 3,2,"(30188270, 97772550)"
17028670,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-1709,3F,Code 3,3,"(30203905, 97765690)"
17028672,2017,Mar,23,Fire,GRASS - Small Grass Fire,B8,AFD,00-2902,3F,Code 3,5,"(30190957, 97833420)"
17028678,2017,Mar,23,Fire,AUTO - Auto Fire,B5,AFD,00-4207,2F,Code 3,2,"(30202624, 97666966)"
17028681,2017,Mar,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-0301,3F,Code 3,1,"(30286729, 97726882)"
17028692,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-2501,3F,Code 3,6,"(30417297, 97746104)"
17028693,2017,Mar,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-0202,3F,Code 3,1,"(30272334, 97735040)"
17028697,2017,Mar,23,Fire,GRASS - Small Grass Fire,B8,AFD,00-2903,3F,Code 3,5,"(30173724, 97823807)"
17028699,2017,Mar,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-0201,3F,Code 3,1,"(30284019, 97727699)"
17028701,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-2502,3F,Code 3,7,"(30406089, 97744887)"
17028706,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-2103,3F,Code 3,10,"(30371626, 97757169)"
17028708,2017,Mar,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-0202,3F,Code 3,1,"(30272334, 97735040)"
17028711,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-3205,3F,Code 3,8,"(30254395, 97808078)"
17028714,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-2801,3F,Code 3,7,"(30418420, 97700956)"
17028715,2017,Mar,23,Fire,TRASH - Trash Fire,B3,AFD,00-2808,3F,Left Blank,7,"(30446135, 97708025)"
17028721,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-3808,3F,Code 3,6,"(30450387, 97785266)"
17028726,2017,Mar,23,Fire,TRASH - Trash Fire,B3,AFD,00-0807,3F,Code 3,7,"(30398878, 97745650)"
17028729,2017,Mar,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-0101,3F,Code 3,9,"(30265837, 97734864)"
17028738,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-2806,3F,Code 3,7,"(30439986, 97698048)"
17028743,2017,Mar,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-0101,3F,Code 3,1,"(30270843, 97734293)"
17028753,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-2104,3F,Code 3,10,"(30364797, 97749590)"
17028758,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-2806,3F,Left Blank,7,"(30440394, 97698947)"
17028757,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-2101,3F,Code 3,10,"(30358688, 97746673)"
17028761,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-2304,3F,Code 3,4,"(30354368, 97685714)"
17028772,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-2303,3F,Code 3,1,"(30335708, 97673450)"
17028773,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-2301,3F,Code 3,1,"(30375961, 97673583)"
17028782,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-1603,3F,Code 3,4,"(30328585, 97711141)"
17028786,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-3404,3F,Code 3,6,"(30474297, 97796451)"
17028792,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-1702,3F,Code 3,3,"(30211013, 97771418)"
17028796,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-1707,3F,Code 3,3,"(30219201, 97755821)"
17028802,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-3808,3F,Code 3,6,"(30442689, 97774859)"
17028803,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-3001,3F,Code 3,4,"(30392206, 97708299)"
17028807,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-3404,3F,Code 3,6,"(30475022, 97794990)"
17028816,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-3403,3F,Code 3,6,"(30469544, 97802761)"
17028823,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-3501,3F,Code 3,2,"(30215784, 97745568)"
17048088,2017,May,15,Fire,GRASS - Small Grass Fire,B3,AFD,00-2801,3F,Code 3,7,"(30427894, 97683777)"
17028835,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-2803,3F,Code 3,7,"(30419385, 97702884)"
17028839,2017,Mar,23,Fire,GRASS - Small Grass Fire,B4,AFD,00-1708,3F,Code 3,3,"(30212692, 97754358)"
17028844,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-1801,3F,Code 3,1,"(30316235, 97682537)"
17028846,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-1804,3F,Code 3,4,"(30324132, 97693578)"
17028847,2017,Mar,23,Fire,GRASS - Small Grass Fire,B8,AFD,00-3605,3F,Code 3,5,"(30178906, 97808411)"
17028854,2017,Mar,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-2304,3F,Code 3,4,"(30351819, 97687178)"
17028856,2017,Mar,23,Fire,AUTO - Auto Fire,B2,AFD,00-3808,2F,Code 3,6,"(30442930, 97775140)"
17028860,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-0804,3F,Code 3,7,"(30371261, 97726872)"
17028866,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-3001,3F,Code 3,4,"(30389167, 97714506)"
17028869,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-3002,3F,Code 3,4,"(30392342, 97708282)"
17028874,2017,Mar,23,Fire,AUTO - Auto Fire,B4,AFD,00-2205,2F,Code 3,3,"(30225029, 97683224)"
17048144,2017,May,15,Fire,TRASH - Trash Fire,B4,AFD,00-0602,3F,Code 1,9,"(30233893, 97750056)"
17028882,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-3802,3F,Code 3,6,"(30461831, 97817125)"
17028888,2017,Mar,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-0804,3F,Code 3,7,"(30363135, 97717797)"
17028902,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-2502,3F,Code 3,10,"(30407965, 97745733)"
17048204,2017,May,15,Fire,DUMP - Dumpster Fire,B3,AFD,00-0805,3F,Code 3,7,"(30359751, 97738272)"
17028939,2017,Mar,23,Fire,ELEC - Electrical Fire,B4,AFD,00-1703,3F,Code 3,5,"(30220436, 97781616)"
17028941,2017,Mar,23,Fire,GRASS - Small Grass Fire,B8,AFD,00-3604,3F,Code 3,5,"(30165256, 97787746)"
17028943,2017,Mar,23,Fire,ELEC - Electrical Fire,B4,AFD,00-1712,3F,Code 3,5,"(30227266, 97803298)"
17028944,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-3404,3F,Code 3,6,"(30481267, 97792106)"
17028965,2017,Mar,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-3404,3F,Code 3,6,"(30481267, 97792106)"
17028978,2017,Mar,24,Fire,TRASH - Trash Fire,B2,AFD,00-3404,3F,Code 3,6,"(30481267, 97792106)"
17048335,2017,May,16,Fire,AUTO - Auto Fire,B7,AFD,00-2601,2F,Code 3,1,"(30294173, 97627714)"
17048397,2017,May,16,Fire,DUMP - Dumpster Fire,B7,AFD,00-4001,3F,Code 3,7,"(30389071, 97651433)"
17048451,2017,May,16,Fire,GRASS - Small Grass Fire,B7,AFD,00-4001,3F,Code 3,7,"(30414882, 97667084)"
17029163,2017,Mar,24,Fire,ELEC - Electrical Fire,B4,AFD,00-2001,3F,Code 3,5,"(30209153, 97800750)"
17029205,2017,Mar,24,Fire,TRASH - Trash Fire,B3,AFD,00-3001,3F,Code 3,4,"(30373550, 97705121)"
17029243,2017,Mar,24,Fire,GRASS - Small Grass Fire,B4,AFD,00-2402,3F,Code 3,2,"(30205345, 97757701)"
17048491,2017,May,16,Fire,DUMP - Dumpster Fire,B1,AFD,00-0702,3F,Code 3,3,"(30255926, 97718380)"
17029297,2017,Mar,24,Fire,ELEC - Electrical Fire,B3,AFD,00-1405,3F,Code 3,9,"(30298214, 97719294)"
17048506,2017,May,17,Fire,GRASS - Small Grass Fire,B4,AFD,00-1708,3F,Code 3,3,"(30222480, 97764171)"
17048642,2017,May,17,Fire,ELEC - Electrical Fire,B3,AFD,00-1201,3F,Code 3,7,"(30321812, 97750614)"
17048769,2017,May,17,Fire,AUTO - Auto Fire,B8,AFD,00-3703,2F,Code 3,8,"(30254069, 97901222)"
17048809,2017,May,17,Fire,TRASH - Trash Fire,B1,AFD,00-0702,3F,Code 3,3,"(30261192, 97715373)"
17029453,2017,Mar,25,Fire,TRASH - Trash Fire,B2,AFD,00-3104,3F,Code 3,10,"(30340985, 97781487)"
17048855,2017,May,17,Fire,TRASH - Trash Fire,B4,AFD,00-1103,3F,Code 3,5,"(30249559, 97795198)"
17048876,2017,May,18,Fire,AUTO - Auto Fire,B7,AFD,00-2306,2F,Code 3,4,"(30350609, 97693234)"
17048894,2017,May,18,Fire,ELEC - Electrical Fire,B3,AFD,00-1204,3F,Code 3,79,"(30319607, 97730291)"
17029487,2017,Mar,25,Fire,BBQ - Unsafe Cooking,B7,AFD,00-4001,4F,Code 1,7,"(30403232, 97672444)"
17029491,2017,Mar,25,Fire,AUTO - Auto Fire,B1,AFD,00-0101,2F,Code 3,9,"(30253960, 97737177)"
17029510,2017,Mar,25,Fire,AUTO - Auto Fire,B8,AFD,00-3601,2F,Code 3,2,"(30179563, 97783216)"
17048927,2017,May,18,Fire,ELEC - Electrical Fire,B1,AFD,00-0302,3F,Code 3,10,"(30301828, 97751091)"
17029572,2017,Mar,25,Fire,TRASH - Trash Fire,B3,AFD,00-2805,3F,Code 3,7,"(30396847, 97721372)"
17049055,2017,May,18,Fire,ELEC - Electrical Fire,B2,AFD,00-3105,3F,Code 3,10,"(30340605, 97805859)"
17049082,2017,May,18,Fire,GRASS - Small Grass Fire,B3,AFD,00-0806,3F,Code 3,7,"(30374132, 97728189)"
17029606,2017,Mar,25,Fire,AUTO - Auto Fire,B3,AFD,00-2807,2F,Code 3,6,"(30441398, 97740879)"
17029638,2017,Mar,25,Fire,ELEC - Electrical Fire,B2,AFD,00-4501,3F,Code 3,6,"(30492931, 97768162)"
17029680,2017,Mar,25,Fire,GRASS - Small Grass Fire,B7,AFD,00-4005,3F,Code 3,7,"(30430929, 97670180)"
17029697,2017,Mar,25,Fire,GRASS - Small Grass Fire,B3,AFD,00-2806,3F,Code 3,7,"(30421221, 97705529)"
17049201,2017,May,18,Fire,AUTO - Auto Fire,B3,AFD,00-3001,2F,Code 3,4,"(30385103, 97707435)"
17049276,2017,May,19,Fire,DUMP - Dumpster Fire,B3,AFD,00-0804,3F,Code 3,7,"(30358749, 97730172)"
17049282,2017,May,19,Fire,DUMP - Dumpster Fire,B3,AFD,00-1601,3F,Code 3,7,"(30356125, 97730826)"
17029873,2017,Mar,26,Fire,TRASH - Trash Fire,B4,AFD,00-1703,3F,Code 3,5,"(30223922, 97785129)"
17029902,2017,Mar,26,Fire,AUTO - Auto Fire,B3,AFD,00-0807,2F,Code 3,10,"(30387096, 97743711)"
17049372,2017,May,19,Fire,DUMP - Dumpster Fire,B4,AFD,00-1701,3F,Code 3,3,"(30220323, 97765541)"
17029918,2017,Mar,26,Fire,GRASS - Small Grass Fire,B4,AFD,00-0602,3F,Code 3,9,"(30230809, 97743387)"
17029943,2017,Mar,26,Fire,GRASS - Small Grass Fire,B3,AFD,00-3002,3F,Code 3,4,"(30392342, 97708282)"
